produto;marca;loja;data;quantidade;valor
geladeira;Electrolux;Ibirapuera;24/1/2023;6;5000
geladeira;Brastemp;Analia Franco;24/1/2023;3;4500
geladeira;Electrolux;Analia Franco;24/1/2023;8;5000
geladeira;Brastemp;Eldorado;24/1/2023;13;4500
geladeira;Electrolux;Eldorado;24/1/2023;25;5000
lavadora;LG;Ibirapuera;24/1/2023;6;3800
lavadora;Brastemp;Ibirapuera;24/1/2023;15;2306
lavadora;LG;Analia Franco;24/1/2023;24;3800
lavadora;Brastemp;Analia Franco;24/1/2023;5;2306
lavadora;LG;Eldorado;24/1/2023;15;3800
lavadora;Brastemp;Eldorado;24/1/2023;16;2306
console;Sony;Ibirapuera;24/1/2023;27;3500
console;Nintendo;Ibirapuera;24/1/2023;8;2000
console;Sony;Analia Franco;24/1/2023;24;3500
console;Nintendo;Analia Franco;24/1/2023;21;2000
console;Sony;Eldorado;24/1/2023;30;3500
console;Nintendo;Eldorado;24/1/2023;1;2000
smartphone;Samsung;Ibirapuera;3/10/2023;22;1879.99
smartphone;Xiaomi;Ibirapuera;3/10/2023;21;1650.48
smartphone;Samsung;Analia Franco;3/10/2023;24;1879.99
smartphone;Xiaomi;Analia Franco;3/10/2023;26;1650.48
smartphone;Samsung;Eldorado;3/10/2023;13;1879.99
smartphone;Xiaomi;Eldorado;3/10/2023;8;1650.48
smart TV;LG;Ibirapuera;3/10/2023;28;2500.0
smart TV;Samsung;Ibirapuera;3/10/2023;7;2879.99
smart TV;LG;Analia Franco;3/10/2023;9;2500.0
smart TV;Samsung;Analia Franco;3/10/2023;13;2879.99
smart TV;LG;Eldorado;3/10/2023;4;2500.0
smart TV;Samsung;Eldorado;3/10/2023;2;2879.99
notebook;Acer;Ibirapuera;3/10/2023;19;3440.78
notebook;Asus;Ibirapuera;3/10/2023;30;3250.87
notebook;Acer;Analia Franco;3/10/2023;5;3440.78
notebook;Asus;Analia Franco;3/10/2023;28;3250.87
notebook;Acer;Eldorado;3/10/2023;13;3440.78
notebook;Asus;Eldorado;3/10/2023;26;3250.87
geladeira;Brastemp;Ibirapuera;3/10/2023;15;4500
geladeira;Electrolux;Ibirapuera;3/10/2023;24;5000
geladeira;Brastemp;Analia Franco;3/10/2023;18;4500
geladeira;Electrolux;Analia Franco;3/10/2023;25;5000
geladeira;Brastemp;Eldorado;3/10/2023;19;4500
geladeira;Electrolux;Eldorado;3/10/2023;7;5000
lavadora;LG;Ibirapuera;3/10/2023;17;3800
lavadora;Brastemp;Ibirapuera;3/10/2023;12;2306
lavadora;LG;Analia Franco;3/10/2023;19;3800
lavadora;Brastemp;Analia Franco;3/10/2023;15;2306
lavadora;LG;Eldorado;3/10/2023;2;3800
lavadora;Brastemp;Eldorado;3/10/2023;9;2306
console;Sony;Ibirapuera;3/10/2023;19;3500
console;Nintendo;Ibirapuera;3/10/2023;6;2000
console;Sony;Analia Franco;3/10/2023;13;3500
console;Nintendo;Analia Franco;3/10/2023;13;2000
console;Sony;Eldorado;3/10/2023;19;3500
console;Nintendo;Eldorado;3/10/2023;29;2000
smartphone;Samsung;Ibirapuera;23/4/2023;2;1879.99
smartphone;Xiaomi;Ibirapuera;23/4/2023;3;1650.48
smartphone;Samsung;Analia Franco;23/4/2023;26;1879.99
smartphone;Xiaomi;Analia Franco;23/4/2023;7;1650.48
smartphone;Samsung;Eldorado;23/4/2023;1;1879.99
smartphone;Xiaomi;Eldorado;23/4/2023;15;1650.48
smart TV;LG;Ibirapuera;23/4/2023;16;2500.0
smart TV;Samsung;Ibirapuera;23/4/2023;20;2879.99
smart TV;LG;Analia Franco;23/4/2023;23;2500.0
smart TV;Samsung;Analia Franco;23/4/2023;3;2879.99
smart TV;LG;Eldorado;23/4/2023;26;2500.0
smart TV;Samsung;Eldorado;23/4/2023;24;2879.99
notebook;Acer;Ibirapuera;23/4/2023;21;3440.78
notebook;Asus;Ibirapuera;23/4/2023;14;3250.87
notebook;Acer;Analia Franco;23/4/2023;5;3440.78
notebook;Asus;Analia Franco;23/4/2023;28;3250.87
notebook;Acer;Eldorado;23/4/2023;12;3440.78
notebook;Asus;Eldorado;23/4/2023;11;3250.87
geladeira;Brastemp;Ibirapuera;23/4/2023;23;4500
geladeira;Electrolux;Ibirapuera;23/4/2023;17;5000
geladeira;Brastemp;Analia Franco;23/4/2023;14;4500
geladeira;Electrolux;Analia Franco;23/4/2023;1;5000
geladeira;Brastemp;Eldorado;23/4/2023;29;4500
geladeira;Electrolux;Eldorado;23/4/2023;18;5000
lavadora;LG;Ibirapuera;23/4/2023;10;3800
lavadora;Brastemp;Ibirapuera;23/4/2023;10;2306
lavadora;LG;Analia Franco;23/4/2023;4;3800
lavadora;Brastemp;Analia Franco;23/4/2023;2;2306
lavadora;LG;Eldorado;23/4/2023;14;3800
lavadora;Brastemp;Eldorado;23/4/2023;4;2306
console;Sony;Ibirapuera;23/4/2023;28;3500
console;Nintendo;Ibirapuera;23/4/2023;16;2000
console;Sony;Analia Franco;23/4/2023;10;3500
console;Nintendo;Analia Franco;23/4/2023;27;2000
console;Sony;Eldorado;23/4/2023;14;3500
console;Nintendo;Eldorado;23/4/2023;17;2000
smartphone;Samsung;Ibirapuera;11/1/2023;27;1879.99
smartphone;Xiaomi;Ibirapuera;11/1/2023;18;1650.48
smartphone;Samsung;Analia Franco;11/1/2023;19;1879.99
smartphone;Xiaomi;Analia Franco;11/1/2023;5;1650.48
smartphone;Samsung;Eldorado;11/1/2023;3;1879.99
smartphone;Xiaomi;Eldorado;11/1/2023;23;1650.48
smart TV;LG;Ibirapuera;11/1/2023;15;2500.0
smart TV;Samsung;Ibirapuera;11/1/2023;14;2879.99
smart TV;LG;Analia Franco;11/1/2023;3;2500.0
smart TV;Samsung;Analia Franco;11/1/2023;7;2879.99
smart TV;LG;Eldorado;11/1/2023;14;2500.0
smart TV;Samsung;Eldorado;11/1/2023;8;2879.99
notebook;Acer;Ibirapuera;11/1/2023;17;3440.78
notebook;Asus;Ibirapuera;11/1/2023;5;3250.87
notebook;Acer;Analia Franco;11/1/2023;2;3440.78
notebook;Asus;Analia Franco;11/1/2023;17;3250.87
notebook;Acer;Eldorado;11/1/2023;18;3440.78
notebook;Asus;Eldorado;11/1/2023;20;3250.87
geladeira;Brastemp;Ibirapuera;11/1/2023;21;4500
geladeira;Electrolux;Ibirapuera;11/1/2023;27;5000
geladeira;Brastemp;Analia Franco;11/1/2023;24;4500
geladeira;Electrolux;Analia Franco;11/1/2023;24;5000
geladeira;Brastemp;Eldorado;11/1/2023;15;4500
geladeira;Electrolux;Eldorado;11/1/2023;4;5000
lavadora;LG;Ibirapuera;11/1/2023;23;3800
lavadora;Brastemp;Ibirapuera;11/1/2023;5;2306
lavadora;LG;Analia Franco;11/1/2023;16;3800
lavadora;Brastemp;Analia Franco;11/1/2023;30;2306
lavadora;LG;Eldorado;11/1/2023;8;3800
lavadora;Brastemp;Eldorado;11/1/2023;17;2306
console;Sony;Ibirapuera;11/1/2023;30;3500
console;Nintendo;Ibirapuera;11/1/2023;2;2000
console;Sony;Analia Franco;11/1/2023;17;3500
console;Nintendo;Analia Franco;11/1/2023;2;2000
console;Sony;Eldorado;11/1/2023;28;3500
console;Nintendo;Eldorado;11/1/2023;2;2000
smartphone;Samsung;Ibirapuera;17/10/2023;20;1879.99
smartphone;Xiaomi;Ibirapuera;17/10/2023;13;1650.48
smartphone;Samsung;Analia Franco;17/10/2023;27;1879.99
smartphone;Xiaomi;Analia Franco;17/10/2023;25;1650.48
smartphone;Samsung;Eldorado;17/10/2023;28;1879.99
smartphone;Xiaomi;Eldorado;17/10/2023;9;1650.48
smart TV;LG;Ibirapuera;17/10/2023;20;2500.0
smart TV;Samsung;Ibirapuera;17/10/2023;6;2879.99
smart TV;LG;Analia Franco;17/10/2023;5;2500.0
smart TV;Samsung;Analia Franco;17/10/2023;30;2879.99
smart TV;LG;Eldorado;17/10/2023;24;2500.0
smart TV;Samsung;Eldorado;17/10/2023;12;2879.99
notebook;Acer;Ibirapuera;17/10/2023;5;3440.78
notebook;Asus;Ibirapuera;17/10/2023;14;3250.87
notebook;Acer;Analia Franco;17/10/2023;12;3440.78
notebook;Asus;Analia Franco;17/10/2023;28;3250.87
notebook;Acer;Eldorado;17/10/2023;21;3440.78
notebook;Asus;Eldorado;17/10/2023;30;3250.87
geladeira;Brastemp;Ibirapuera;17/10/2023;15;4500
geladeira;Electrolux;Ibirapuera;17/10/2023;15;5000
geladeira;Brastemp;Analia Franco;17/10/2023;26;4500
geladeira;Electrolux;Analia Franco;17/10/2023;10;5000
geladeira;Brastemp;Eldorado;17/10/2023;6;4500
geladeira;Electrolux;Eldorado;17/10/2023;10;5000
lavadora;LG;Ibirapuera;17/10/2023;27;3800
lavadora;Brastemp;Ibirapuera;17/10/2023;22;2306
lavadora;LG;Analia Franco;17/10/2023;29;3800
lavadora;Brastemp;Analia Franco;17/10/2023;4;2306
lavadora;LG;Eldorado;17/10/2023;1;3800
lavadora;Brastemp;Eldorado;17/10/2023;2;2306
console;Sony;Ibirapuera;17/10/2023;20;3500
console;Nintendo;Ibirapuera;17/10/2023;26;2000
console;Sony;Analia Franco;17/10/2023;20;3500
console;Nintendo;Analia Franco;17/10/2023;20;2000
console;Sony;Eldorado;17/10/2023;1;3500
console;Nintendo;Eldorado;17/10/2023;17;2000
smartphone;Samsung;Ibirapuera;16/11/2023;5;1879.99
smartphone;Xiaomi;Ibirapuera;16/11/2023;20;1650.48
smartphone;Samsung;Analia Franco;16/11/2023;28;1879.99
smartphone;Xiaomi;Analia Franco;16/11/2023;25;1650.48
smartphone;Samsung;Eldorado;16/11/2023;3;1879.99
smartphone;Xiaomi;Eldorado;16/11/2023;4;1650.48
smart TV;LG;Ibirapuera;16/11/2023;25;2500.0
smart TV;Samsung;Ibirapuera;16/11/2023;15;2879.99
smart TV;LG;Analia Franco;16/11/2023;12;2500.0
smart TV;Samsung;Analia Franco;16/11/2023;29;2879.99
smart TV;LG;Eldorado;16/11/2023;7;2500.0
smart TV;Samsung;Eldorado;16/11/2023;13;2879.99
notebook;Acer;Ibirapuera;16/11/2023;29;3440.78
notebook;Asus;Ibirapuera;16/11/2023;8;3250.87
notebook;Acer;Analia Franco;16/11/2023;8;3440.78
notebook;Asus;Analia Franco;16/11/2023;29;3250.87
notebook;Acer;Eldorado;16/11/2023;17;3440.78
notebook;Asus;Eldorado;16/11/2023;27;3250.87
geladeira;Brastemp;Ibirapuera;16/11/2023;4;4500
geladeira;Electrolux;Ibirapuera;16/11/2023;11;5000
geladeira;Brastemp;Analia Franco;16/11/2023;15;4500
geladeira;Electrolux;Analia Franco;16/11/2023;4;5000
geladeira;Brastemp;Eldorado;16/11/2023;12;4500
geladeira;Electrolux;Eldorado;16/11/2023;16;5000
lavadora;LG;Ibirapuera;16/11/2023;10;3800
lavadora;Brastemp;Ibirapuera;16/11/2023;28;2306
lavadora;LG;Analia Franco;16/11/2023;25;3800
lavadora;Brastemp;Analia Franco;16/11/2023;28;2306
lavadora;LG;Eldorado;16/11/2023;2;3800
lavadora;Brastemp;Eldorado;16/11/2023;7;2306
console;Sony;Ibirapuera;16/11/2023;25;3500
console;Nintendo;Ibirapuera;16/11/2023;12;2000
console;Sony;Analia Franco;16/11/2023;24;3500
console;Nintendo;Analia Franco;16/11/2023;29;2000
console;Sony;Eldorado;16/11/2023;8;3500
console;Nintendo;Eldorado;16/11/2023;30;2000
smartphone;Samsung;Ibirapuera;18/12/2023;18;1879.99
smartphone;Xiaomi;Ibirapuera;18/12/2023;12;1650.48
smartphone;Samsung;Analia Franco;18/12/2023;6;1879.99
smartphone;Xiaomi;Analia Franco;18/12/2023;15;1650.48
smartphone;Samsung;Eldorado;18/12/2023;12;1879.99
smartphone;Xiaomi;Eldorado;18/12/2023;13;1650.48
smart TV;LG;Ibirapuera;18/12/2023;25;2500.0
smart TV;Samsung;Ibirapuera;18/12/2023;16;2879.99
smart TV;LG;Analia Franco;18/12/2023;20;2500.0
smart TV;Samsung;Analia Franco;18/12/2023;16;2879.99
smart TV;LG;Eldorado;18/12/2023;18;2500.0
smart TV;Samsung;Eldorado;18/12/2023;6;2879.99
notebook;Acer;Ibirapuera;18/12/2023;3;3440.78
notebook;Asus;Ibirapuera;18/12/2023;3;3250.87
notebook;Acer;Analia Franco;18/12/2023;18;3440.78
notebook;Asus;Analia Franco;18/12/2023;28;3250.87
notebook;Acer;Eldorado;18/12/2023;25;3440.78
notebook;Asus;Eldorado;18/12/2023;6;3250.87
geladeira;Brastemp;Ibirapuera;18/12/2023;6;4500
geladeira;Electrolux;Ibirapuera;18/12/2023;28;5000
geladeira;Brastemp;Analia Franco;18/12/2023;19;4500
geladeira;Electrolux;Analia Franco;18/12/2023;24;5000
geladeira;Brastemp;Eldorado;18/12/2023;22;4500
geladeira;Electrolux;Eldorado;18/12/2023;21;5000
lavadora;LG;Ibirapuera;18/12/2023;18;3800
lavadora;Brastemp;Ibirapuera;18/12/2023;26;2306
lavadora;LG;Analia Franco;18/12/2023;22;3800
lavadora;Brastemp;Analia Franco;18/12/2023;16;2306
lavadora;LG;Eldorado;18/12/2023;12;3800
lavadora;Brastemp;Eldorado;18/12/2023;23;2306
console;Sony;Ibirapuera;18/12/2023;27;3500
console;Nintendo;Ibirapuera;18/12/2023;4;2000
console;Sony;Analia Franco;18/12/2023;21;3500
console;Nintendo;Analia Franco;18/12/2023;23;2000
console;Sony;Eldorado;18/12/2023;20;3500
console;Nintendo;Eldorado;18/12/2023;29;2000
smartphone;Samsung;Ibirapuera;28/8/2023;14;1879.99
smartphone;Xiaomi;Ibirapuera;28/8/2023;7;1650.48
smartphone;Samsung;Analia Franco;28/8/2023;1;1879.99
smartphone;Xiaomi;Analia Franco;28/8/2023;3;1650.48
smartphone;Samsung;Eldorado;28/8/2023;18;1879.99
smartphone;Xiaomi;Eldorado;28/8/2023;10;1650.48
smart TV;LG;Ibirapuera;28/8/2023;14;2500.0
smart TV;Samsung;Ibirapuera;28/8/2023;23;2879.99
smart TV;LG;Analia Franco;28/8/2023;19;2500.0
smart TV;Samsung;Analia Franco;28/8/2023;5;2879.99
smart TV;LG;Eldorado;28/8/2023;27;2500.0
smart TV;Samsung;Eldorado;28/8/2023;6;2879.99
notebook;Acer;Ibirapuera;28/8/2023;29;3440.78
notebook;Asus;Ibirapuera;28/8/2023;6;3250.87
notebook;Acer;Analia Franco;28/8/2023;4;3440.78
notebook;Asus;Analia Franco;28/8/2023;27;3250.87
notebook;Acer;Eldorado;28/8/2023;14;3440.78
notebook;Asus;Eldorado;28/8/2023;5;3250.87
geladeira;Brastemp;Ibirapuera;28/8/2023;3;4500
geladeira;Electrolux;Ibirapuera;28/8/2023;3;5000
geladeira;Brastemp;Analia Franco;28/8/2023;18;4500
geladeira;Electrolux;Analia Franco;28/8/2023;13;5000
geladeira;Brastemp;Eldorado;28/8/2023;7;4500
geladeira;Electrolux;Eldorado;28/8/2023;30;5000
lavadora;LG;Ibirapuera;28/8/2023;22;3800
lavadora;Brastemp;Ibirapuera;28/8/2023;27;2306
lavadora;LG;Analia Franco;28/8/2023;14;3800
lavadora;Brastemp;Analia Franco;28/8/2023;14;2306
lavadora;LG;Eldorado;28/8/2023;17;3800
lavadora;Brastemp;Eldorado;28/8/2023;9;2306
console;Sony;Ibirapuera;28/8/2023;17;3500
console;Nintendo;Ibirapuera;28/8/2023;4;2000
console;Sony;Analia Franco;28/8/2023;18;3500
console;Nintendo;Analia Franco;28/8/2023;8;2000
console;Sony;Eldorado;28/8/2023;15;3500
console;Nintendo;Eldorado;28/8/2023;28;2000
smartphone;Samsung;Ibirapuera;7/6/2023;30;1879.99
smartphone;Xiaomi;Ibirapuera;7/6/2023;25;1650.48
smartphone;Samsung;Analia Franco;7/6/2023;24;1879.99
smartphone;Xiaomi;Analia Franco;7/6/2023;17;1650.48
smartphone;Samsung;Eldorado;7/6/2023;23;1879.99
smartphone;Xiaomi;Eldorado;7/6/2023;15;1650.48
smart TV;LG;Ibirapuera;7/6/2023;17;2500.0
smart TV;Samsung;Ibirapuera;7/6/2023;6;2879.99
smart TV;LG;Analia Franco;7/6/2023;8;2500.0
smart TV;Samsung;Analia Franco;7/6/2023;16;2879.99
smart TV;LG;Eldorado;7/6/2023;4;2500.0
smart TV;Samsung;Eldorado;7/6/2023;19;2879.99
notebook;Acer;Ibirapuera;7/6/2023;18;3440.78
notebook;Asus;Ibirapuera;7/6/2023;25;3250.87
notebook;Acer;Analia Franco;7/6/2023;4;3440.78
notebook;Asus;Analia Franco;7/6/2023;12;3250.87
notebook;Acer;Eldorado;7/6/2023;1;3440.78
notebook;Asus;Eldorado;7/6/2023;3;3250.87
geladeira;Brastemp;Ibirapuera;7/6/2023;29;4500
geladeira;Electrolux;Ibirapuera;7/6/2023;10;5000
geladeira;Brastemp;Analia Franco;7/6/2023;7;4500
geladeira;Electrolux;Analia Franco;7/6/2023;1;5000
geladeira;Brastemp;Eldorado;7/6/2023;26;4500
geladeira;Electrolux;Eldorado;7/6/2023;16;5000
lavadora;LG;Ibirapuera;7/6/2023;19;3800
lavadora;Brastemp;Ibirapuera;7/6/2023;5;2306
lavadora;LG;Analia Franco;7/6/2023;3;3800
lavadora;Brastemp;Analia Franco;7/6/2023;26;2306
lavadora;LG;Eldorado;7/6/2023;26;3800
lavadora;Brastemp;Eldorado;7/6/2023;3;2306
console;Sony;Ibirapuera;7/6/2023;17;3500
console;Nintendo;Ibirapuera;7/6/2023;9;2000
console;Sony;Analia Franco;7/6/2023;11;3500
console;Nintendo;Analia Franco;7/6/2023;14;2000
console;Sony;Eldorado;7/6/2023;16;3500
console;Nintendo;Eldorado;7/6/2023;18;2000
smartphone;Samsung;Ibirapuera;15/2/2023;4;1879.99
smartphone;Xiaomi;Ibirapuera;15/2/2023;22;1650.48
smartphone;Samsung;Analia Franco;15/2/2023;13;1879.99
smartphone;Xiaomi;Analia Franco;15/2/2023;3;1650.48
smartphone;Samsung;Eldorado;15/2/2023;2;1879.99
smartphone;Xiaomi;Eldorado;15/2/2023;13;1650.48
smart TV;LG;Ibirapuera;15/2/2023;8;2500.0
smart TV;Samsung;Ibirapuera;15/2/2023;25;2879.99
smart TV;LG;Analia Franco;15/2/2023;10;2500.0
smart TV;Samsung;Analia Franco;15/2/2023;16;2879.99
smart TV;LG;Eldorado;15/2/2023;5;2500.0
smart TV;Samsung;Eldorado;15/2/2023;22;2879.99
notebook;Acer;Ibirapuera;15/2/2023;10;3440.78
notebook;Asus;Ibirapuera;15/2/2023;29;3250.87
notebook;Acer;Analia Franco;15/2/2023;21;3440.78
notebook;Asus;Analia Franco;15/2/2023;24;3250.87
notebook;Acer;Eldorado;15/2/2023;18;3440.78
notebook;Asus;Eldorado;15/2/2023;7;3250.87
geladeira;Brastemp;Ibirapuera;15/2/2023;30;4500
geladeira;Electrolux;Ibirapuera;15/2/2023;26;5000
geladeira;Brastemp;Analia Franco;15/2/2023;29;4500
geladeira;Electrolux;Analia Franco;15/2/2023;27;5000
geladeira;Brastemp;Eldorado;15/2/2023;20;4500
geladeira;Electrolux;Eldorado;15/2/2023;11;5000
lavadora;LG;Ibirapuera;15/2/2023;16;3800
lavadora;Brastemp;Ibirapuera;15/2/2023;14;2306
lavadora;LG;Analia Franco;15/2/2023;13;3800
lavadora;Brastemp;Analia Franco;15/2/2023;7;2306
lavadora;LG;Eldorado;15/2/2023;4;3800
lavadora;Brastemp;Eldorado;15/2/2023;3;2306
console;Sony;Ibirapuera;15/2/2023;20;3500
console;Nintendo;Ibirapuera;15/2/2023;28;2000
console;Sony;Analia Franco;15/2/2023;24;3500
console;Nintendo;Analia Franco;15/2/2023;2;2000
console;Sony;Eldorado;15/2/2023;11;3500
console;Nintendo;Eldorado;15/2/2023;16;2000
smartphone;Samsung;Ibirapuera;15/7/2023;20;1879.99
smartphone;Xiaomi;Ibirapuera;15/7/2023;29;1650.48
smartphone;Samsung;Analia Franco;15/7/2023;20;1879.99
smartphone;Xiaomi;Analia Franco;15/7/2023;13;1650.48
smartphone;Samsung;Eldorado;15/7/2023;22;1879.99
smartphone;Xiaomi;Eldorado;15/7/2023;6;1650.48
smart TV;LG;Ibirapuera;15/7/2023;7;2500.0
smart TV;Samsung;Ibirapuera;15/7/2023;10;2879.99
smart TV;LG;Analia Franco;15/7/2023;15;2500.0
smart TV;Samsung;Analia Franco;15/7/2023;3;2879.99
smart TV;LG;Eldorado;15/7/2023;8;2500.0
smart TV;Samsung;Eldorado;15/7/2023;15;2879.99
notebook;Acer;Ibirapuera;15/7/2023;24;3440.78
notebook;Asus;Ibirapuera;15/7/2023;20;3250.87
notebook;Acer;Analia Franco;15/7/2023;9;3440.78
notebook;Asus;Analia Franco;15/7/2023;24;3250.87
notebook;Acer;Eldorado;15/7/2023;17;3440.78
notebook;Asus;Eldorado;15/7/2023;15;3250.87
geladeira;Brastemp;Ibirapuera;15/7/2023;8;4500
geladeira;Electrolux;Ibirapuera;15/7/2023;20;5000
geladeira;Brastemp;Analia Franco;15/7/2023;7;4500
geladeira;Electrolux;Analia Franco;15/7/2023;3;5000
geladeira;Brastemp;Eldorado;15/7/2023;17;4500
geladeira;Electrolux;Eldorado;15/7/2023;9;5000
lavadora;LG;Ibirapuera;15/7/2023;21;3800
lavadora;Brastemp;Ibirapuera;15/7/2023;20;2306
lavadora;LG;Analia Franco;15/7/2023;4;3800
lavadora;Brastemp;Analia Franco;15/7/2023;23;2306
lavadora;LG;Eldorado;15/7/2023;26;3800
lavadora;Brastemp;Eldorado;15/7/2023;16;2306
console;Sony;Ibirapuera;15/7/2023;13;3500
console;Nintendo;Ibirapuera;15/7/2023;13;2000
console;Sony;Analia Franco;15/7/2023;30;3500
console;Nintendo;Analia Franco;15/7/2023;3;2000
console;Sony;Eldorado;15/7/2023;16;3500
console;Nintendo;Eldorado;15/7/2023;27;2000
smartphone;Samsung;Ibirapuera;24/8/2023;12;1879.99
smartphone;Xiaomi;Ibirapuera;24/8/2023;12;1650.48
smartphone;Samsung;Analia Franco;24/8/2023;9;1879.99
smartphone;Xiaomi;Analia Franco;24/8/2023;11;1650.48
smartphone;Samsung;Eldorado;24/8/2023;18;1879.99
smartphone;Xiaomi;Eldorado;24/8/2023;6;1650.48
smart TV;LG;Ibirapuera;24/8/2023;7;2500.0
smart TV;Samsung;Ibirapuera;24/8/2023;8;2879.99
smart TV;LG;Analia Franco;24/8/2023;27;2500.0
smart TV;Samsung;Analia Franco;24/8/2023;20;2879.99
smart TV;LG;Eldorado;24/8/2023;4;2500.0
smart TV;Samsung;Eldorado;24/8/2023;6;2879.99
notebook;Acer;Ibirapuera;24/8/2023;8;3440.78
notebook;Asus;Ibirapuera;24/8/2023;30;3250.87
notebook;Acer;Analia Franco;24/8/2023;6;3440.78
notebook;Asus;Analia Franco;24/8/2023;10;3250.87
notebook;Acer;Eldorado;24/8/2023;26;3440.78
notebook;Asus;Eldorado;24/8/2023;9;3250.87
geladeira;Brastemp;Ibirapuera;24/8/2023;15;4500
geladeira;Electrolux;Ibirapuera;24/8/2023;11;5000
geladeira;Brastemp;Analia Franco;24/8/2023;4;4500
geladeira;Electrolux;Analia Franco;24/8/2023;3;5000
geladeira;Brastemp;Eldorado;24/8/2023;15;4500
geladeira;Electrolux;Eldorado;24/8/2023;3;5000
lavadora;LG;Ibirapuera;24/8/2023;30;3800
lavadora;Brastemp;Ibirapuera;24/8/2023;19;2306
lavadora;LG;Analia Franco;24/8/2023;28;3800
lavadora;Brastemp;Analia Franco;24/8/2023;18;2306
lavadora;LG;Eldorado;24/8/2023;17;3800
lavadora;Brastemp;Eldorado;24/8/2023;1;2306
console;Sony;Ibirapuera;24/8/2023;19;3500
console;Nintendo;Ibirapuera;24/8/2023;24;2000
console;Sony;Analia Franco;24/8/2023;27;3500
console;Nintendo;Analia Franco;24/8/2023;26;2000
console;Sony;Eldorado;24/8/2023;20;3500
console;Nintendo;Eldorado;24/8/2023;22;2000
smartphone;Samsung;Ibirapuera;27/5/2023;1;1879.99
smartphone;Xiaomi;Ibirapuera;27/5/2023;23;1650.48
smartphone;Samsung;Analia Franco;27/5/2023;4;1879.99
smartphone;Xiaomi;Analia Franco;27/5/2023;13;1650.48
smartphone;Samsung;Eldorado;27/5/2023;1;1879.99
smartphone;Xiaomi;Eldorado;27/5/2023;7;1650.48
smart TV;LG;Ibirapuera;27/5/2023;9;2500.0
smart TV;Samsung;Ibirapuera;27/5/2023;26;2879.99
smart TV;LG;Analia Franco;27/5/2023;26;2500.0
smart TV;Samsung;Analia Franco;27/5/2023;14;2879.99
smart TV;LG;Eldorado;27/5/2023;9;2500.0
smart TV;Samsung;Eldorado;27/5/2023;25;2879.99
notebook;Acer;Ibirapuera;27/5/2023;14;3440.78
notebook;Asus;Ibirapuera;27/5/2023;16;3250.87
notebook;Acer;Analia Franco;27/5/2023;17;3440.78
notebook;Asus;Analia Franco;27/5/2023;10;3250.87
notebook;Acer;Eldorado;27/5/2023;4;3440.78
notebook;Asus;Eldorado;27/5/2023;22;3250.87
geladeira;Brastemp;Ibirapuera;27/5/2023;12;4500
geladeira;Electrolux;Ibirapuera;27/5/2023;6;5000
geladeira;Brastemp;Analia Franco;27/5/2023;19;4500
geladeira;Electrolux;Analia Franco;27/5/2023;24;5000
geladeira;Brastemp;Eldorado;27/5/2023;17;4500
geladeira;Electrolux;Eldorado;27/5/2023;2;5000
lavadora;LG;Ibirapuera;27/5/2023;30;3800
lavadora;Brastemp;Ibirapuera;27/5/2023;14;2306
lavadora;LG;Analia Franco;27/5/2023;15;3800
lavadora;Brastemp;Analia Franco;27/5/2023;16;2306
lavadora;LG;Eldorado;27/5/2023;24;3800
lavadora;Brastemp;Eldorado;27/5/2023;7;2306
console;Sony;Ibirapuera;27/5/2023;29;3500
console;Nintendo;Ibirapuera;27/5/2023;27;2000
console;Sony;Analia Franco;27/5/2023;12;3500
console;Nintendo;Analia Franco;27/5/2023;14;2000
console;Sony;Eldorado;27/5/2023;29;3500
console;Nintendo;Eldorado;27/5/2023;13;2000
smartphone;Samsung;Ibirapuera;9/12/2023;24;1879.99
smartphone;Xiaomi;Ibirapuera;9/12/2023;7;1650.48
smartphone;Samsung;Analia Franco;9/12/2023;7;1879.99
smartphone;Xiaomi;Analia Franco;9/12/2023;19;1650.48
smartphone;Samsung;Eldorado;9/12/2023;19;1879.99
smartphone;Xiaomi;Eldorado;9/12/2023;19;1650.48
smart TV;LG;Ibirapuera;9/12/2023;15;2500.0
smart TV;Samsung;Ibirapuera;9/12/2023;11;2879.99
smart TV;LG;Analia Franco;9/12/2023;20;2500.0
smart TV;Samsung;Analia Franco;9/12/2023;27;2879.99
smart TV;LG;Eldorado;9/12/2023;27;2500.0
smart TV;Samsung;Eldorado;9/12/2023;25;2879.99
notebook;Acer;Ibirapuera;9/12/2023;25;3440.78
notebook;Asus;Ibirapuera;9/12/2023;8;3250.87
notebook;Acer;Analia Franco;9/12/2023;25;3440.78
notebook;Asus;Analia Franco;9/12/2023;15;3250.87
notebook;Acer;Eldorado;9/12/2023;23;3440.78
notebook;Asus;Eldorado;9/12/2023;17;3250.87
geladeira;Brastemp;Ibirapuera;9/12/2023;1;4500
geladeira;Electrolux;Ibirapuera;9/12/2023;18;5000
geladeira;Brastemp;Analia Franco;9/12/2023;8;4500
geladeira;Electrolux;Analia Franco;9/12/2023;28;5000
geladeira;Brastemp;Eldorado;9/12/2023;13;4500
geladeira;Electrolux;Eldorado;9/12/2023;1;5000
lavadora;LG;Ibirapuera;9/12/2023;6;3800
lavadora;Brastemp;Ibirapuera;9/12/2023;25;2306
lavadora;LG;Analia Franco;9/12/2023;3;3800
lavadora;Brastemp;Analia Franco;9/12/2023;24;2306
lavadora;LG;Eldorado;9/12/2023;2;3800
